Claim_ID,Customer_ID,Policy_Type,Claim_Amount,Status,Processing_Time_Days,Region,Submission_Date,Approval_Date
2682,17093,Travel,39292.29,Approved,42.0,East,2024-02-22,2024-04-04
2683,14604,Motor,156071.1,Approved,42.0,West,2024-07-24,2024-09-04
2684,11563,Property,105202.19,Approved,30.0,North,2024-08-20,2024-09-19
2685,16343,Health,7060.59,Approved,25.0,South,2024-02-23,2024-03-19
2686,19399,Property,136335.72,Approved,5.0,North,2024-03-08,2024-03-13
2687,18500,Health,87619.58,Rejected,22.0,East,2024-10-17,2024-11-08
2688,11839,Motor,104616.21,Rejected,40.0,South,2024-12-09,2025-01-18
2689,17675,Property,46752.67,Approved,8.0,North,2024-06-17,2024-06-25
2690,18001,Motor,112597.53,Approved,24.0,West,2024-06-09,2024-07-03
2691,19575,Motor,195934.88,Approved,41.0,West,2024-01-15,2024-02-25
2692,12306,Health,19321.71,Approved,22.0,North,2024-07-09,2024-07-31
2693,19372,Health,60363.89,Approved,2.0,West,2024-01-15,2024-01-17
2694,15140,Property,52384.53,Rejected,42.0,West,2024-10-13,2024-11-24
2695,12686,Motor,53467.12,Approved,26.0,West,2024-12-28,2025-01-23
2696,10960,Health,78847.74,Pending,,South,2024-01-10,
2697,18629,Health,164531.41,Rejected,39.0,West,2024-02-26,2024-04-05
2698,10455,Motor,183007.44,Rejected,6.0,West,2024-07-17,2024-07-23
2699,16767,Motor,44431.94,Approved,32.0,West,2024-06-09,2024-07-11
2700,13817,Motor,110875.24,Approved,2.0,South,2024-09-19,2024-09-21
2701,19761,Motor,129195.3,Approved,31.0,North,2024-09-09,2024-10-10
2702,19295,Property,106756.36,Approved,19.0,East,2024-04-28,2024-05-17
2703,19810,Health,89644.9,Approved,9.0,West,2024-03-20,2024-03-29
2704,11512,Health,42435.22,Approved,27.0,North,2024-05-03,2024-05-30
2705,14738,Property,100202.78,Approved,41.0,West,2024-11-08,2024-12-19
2706,10391,Motor,83236.89,Approved,16.0,South,2024-03-12,2024-03-28
2707,12621,Travel,160134.86,Rejected,20.0,North,2024-06-16,2024-07-06
2708,16176,Motor,153902.85,Approved,11.0,South,2024-10-10,2024-10-21
2709,19112,Travel,31129.74,Approved,25.0,West,2024-02-05,2024-03-01
2710,15719,Motor,22261.22,Approved,17.0,West,2024-11-07,2024-11-24
2711,16041,Property,182090.02,Pending,,South,2024-06-23,
2712,13600,Motor,109424.14,Approved,32.0,East,2024-07-17,2024-08-18
2713,15210,Motor,172271.18,Approved,17.0,South,2024-04-25,2024-05-12
2714,14508,Health,16339.47,Approved,17.0,West,2024-11-10,2024-11-27
2715,16442,Motor,107670.55,Pending,,South,2024-08-07,
2716,17654,Health,110188.17,Rejected,21.0,East,2024-03-06,2024-03-27
2717,19980,Motor,172836.9,Approved,36.0,South,2024-09-21,2024-10-27
2718,16216,Health,24033.95,Approved,10.0,East,2024-05-13,2024-05-23
2719,17885,Motor,51886.88,Approved,41.0,East,2024-04-28,2024-06-08
2720,10260,Motor,84274.97,Approved,11.0,South,2024-05-01,2024-05-12
2721,16833,Motor,173839.09,Approved,19.0,South,2024-11-16,2024-12-05
2722,19527,Motor,188082.25,Rejected,16.0,North,2024-03-27,2024-04-12
2723,15944,Motor,198581.3,Pending,,West,2024-10-15,
2724,16134,Motor,192042.73,Approved,33.0,East,2024-05-16,2024-06-18
2725,16875,Motor,6158.64,Approved,41.0,North,2024-02-22,2024-04-03
2726,16828,Motor,14303.13,Approved,28.0,South,2024-07-23,2024-08-20
2727,10334,Health,33783.33,Rejected,28.0,West,2024-12-13,2025-01-10
2728,17669,Travel,73028.11,Rejected,20.0,North,2024-02-20,2024-03-11
2729,12779,Motor,166834.02,Approved,11.0,East,2024-11-22,2024-12-03
2730,18995,Health,179067.96,Approved,7.0,North,2024-02-09,2024-02-16
2731,17328,Health,41432.71,Approved,25.0,East,2024-09-06,2024-10-01
2732,12437,Motor,125834.51,Approved,10.0,South,2024-08-05,2024-08-15
2733,12807,Health,183885.59,Rejected,28.0,West,2024-06-27,2024-07-25
2734,15190,Motor,95427.69,Approved,8.0,West,2024-02-08,2024-02-16
2735,19132,Health,25191.0,Rejected,7.0,West,2024-07-01,2024-07-08
2736,13163,Motor,94273.66,Approved,34.0,South,2024-08-11,2024-09-14
2737,19094,Health,78280.01,Rejected,22.0,East,2024-06-12,2024-07-04
2738,17488,Health,117643.31,Approved,39.0,South,2024-08-21,2024-09-29
2739,19460,Motor,90538.44,Rejected,18.0,West,2024-07-11,2024-07-29
2740,10023,Motor,8382.46,Approved,32.0,South,2024-03-25,2024-04-26
2741,14652,Property,198829.56,Approved,38.0,South,2024-08-30,2024-10-07
2742,12748,Motor,110990.35,Approved,12.0,South,2024-06-21,2024-07-03
2743,12450,Health,97358.0,Approved,29.0,East,2024-02-06,2024-03-06
2744,19588,Property,191150.39,Approved,6.0,North,2024-03-27,2024-04-02
2745,18095,Health,35392.77,Approved,13.0,North,2024-05-08,2024-05-21
2746,13357,Health,41901.33,Pending,,South,2024-07-12,
2747,18095,Health,162562.88,Approved,42.0,North,2024-11-14,2024-12-26
2748,18083,Travel,55862.06,Rejected,39.0,North,2024-02-12,2024-03-22
2749,15972,Motor,160849.29,Pending,,South,2024-12-21,
2750,19949,Motor,57949.03,Approved,27.0,South,2024-06-07,2024-07-04
2751,18155,Motor,11471.59,Approved,3.0,West,2024-04-14,2024-04-17
2752,17069,Property,105817.87,Approved,13.0,North,2024-08-16,2024-08-29
2753,15338,Health,43353.85,Approved,41.0,East,2024-08-04,2024-09-14
2754,12532,Motor,152780.03,Approved,3.0,South,2024-09-20,2024-09-23
2755,15337,Travel,130033.93,Pending,,West,2024-02-18,
2756,13773,Motor,185102.52,Approved,17.0,East,2024-12-17,2025-01-03
2757,16465,Motor,157682.73,Approved,31.0,North,2024-05-02,2024-06-02
2758,14661,Health,40251.31,Approved,37.0,West,2024-10-29,2024-12-05
2759,12057,Motor,161030.86,Rejected,5.0,South,2024-01-25,2024-01-30
2760,10677,Travel,130138.72,Approved,12.0,East,2024-05-10,2024-05-22
2761,12974,Motor,135445.57,Approved,25.0,South,2024-08-11,2024-09-05
2762,18476,Travel,167291.26,Approved,19.0,North,2024-04-08,2024-04-27
2763,15648,Health,116895.69,Approved,28.0,East,2024-12-17,2025-01-14
2764,16444,Motor,95870.69,Pending,,North,2024-10-16,
2765,11840,Property,129145.0,Rejected,3.0,North,2024-07-15,2024-07-18
2766,11878,Health,63101.7,Approved,16.0,West,2024-04-18,2024-05-04
2767,16289,Motor,40606.44,Approved,12.0,South,2024-12-13,2024-12-25
2768,19802,Motor,125234.63,Approved,28.0,East,2024-08-07,2024-09-04
2769,17219,Travel,50600.43,Approved,24.0,North,2024-09-20,2024-10-14
2770,13314,Motor,20583.45,Approved,36.0,North,2024-07-26,2024-08-31
2771,11378,Motor,5108.07,Approved,31.0,East,2024-11-14,2024-12-15
2772,15340,Motor,123622.28,Approved,25.0,North,2024-03-22,2024-04-16
2773,19907,Motor,75619.01,Pending,,West,2024-01-25,
2774,10452,Health,151700.64,Approved,30.0,West,2024-07-04,2024-08-03
2775,18533,Motor,78159.4,Pending,,West,2024-01-08,
2776,10392,Motor,99770.67,Approved,24.0,West,2024-05-03,2024-05-27
2777,15471,Motor,84381.57,Approved,13.0,North,2024-05-28,2024-06-10
2778,11269,Motor,131862.08,Rejected,42.0,East,2024-04-07,2024-05-19
2779,18137,Property,74447.14,Approved,30.0,East,2024-08-03,2024-09-02
2780,13050,Motor,192934.69,Approved,7.0,East,2024-04-10,2024-04-17
2781,17280,Property,187548.66,Approved,24.0,East,2024-08-05,2024-08-29
2782,19162,Motor,170365.44,Approved,32.0,South,2024-09-15,2024-10-17
2783,14794,Motor,184458.55,Pending,,East,2024-12-21,
2784,17410,Travel,92582.24,Rejected,25.0,South,2024-01-11,2024-02-05
2785,10165,Motor,109603.93,Approved,9.0,South,2024-02-28,2024-03-08
2786,18446,Health,149708.06,Approved,10.0,West,2024-09-06,2024-09-16
2787,18493,Property,140748.46,Approved,23.0,South,2024-05-19,2024-06-11
2788,16363,Motor,178682.33,Approved,5.0,North,2024-11-30,2024-12-05
2789,18079,Motor,144684.55,Approved,14.0,South,2024-02-07,2024-02-21
2790,15030,Health,199587.52,Approved,35.0,West,2024-05-01,2024-06-05
2791,11505,Motor,72958.63,Approved,4.0,South,2024-03-05,2024-03-09
2792,19448,Motor,167434.56,Approved,38.0,North,2024-05-25,2024-07-02
2793,17409,Motor,141038.79,Approved,29.0,North,2024-10-28,2024-11-26
2794,14340,Motor,139820.36,Approved,27.0,North,2024-05-04,2024-05-31
2795,10209,Health,68537.94,Approved,35.0,West,2024-11-07,2024-12-12
2796,13793,Motor,158192.35,Pending,,West,2024-07-09,
2797,14521,Motor,180573.32,Rejected,9.0,East,2024-09-19,2024-09-28
2798,13047,Health,47616.95,Approved,36.0,West,2024-12-26,2025-01-31
2799,10980,Motor,126971.88,Approved,25.0,North,2024-10-22,2024-11-16
2800,12119,Motor,81466.29,Rejected,38.0,North,2024-06-30,2024-08-07
2801,13745,Health,197961.88,Pending,,West,2024-06-07,
2802,10177,Motor,98372.4,Rejected,13.0,South,2024-12-18,2024-12-31
2803,11546,Health,49522.43,Approved,20.0,West,2024-11-03,2024-11-23
2804,18490,Travel,79462.24,Pending,,West,2024-10-13,
2805,13566,Motor,132498.49,Approved,31.0,North,2024-06-10,2024-07-11
2806,10274,Health,19837.43,Rejected,38.0,East,2024-09-19,2024-10-27
2807,12995,Motor,122702.37,Pending,,North,2024-08-04,
2808,10052,Motor,186588.83,Approved,20.0,East,2024-06-29,2024-07-19
2809,17775,Travel,170820.74,Pending,,North,2024-03-31,
2810,19615,Travel,18196.34,Approved,8.0,West,2024-01-17,2024-01-25
2811,11627,Motor,198711.03,Pending,,North,2024-05-04,
2812,16043,Health,141251.75,Approved,29.0,North,2024-09-16,2024-10-15
2813,17823,Property,36644.76,Pending,,North,2024-12-20,
2814,18680,Property,7421.14,Approved,38.0,West,2024-08-01,2024-09-08
2815,18608,Health,38400.11,Rejected,21.0,West,2024-08-26,2024-09-16
2816,19112,Motor,168444.3,Approved,12.0,West,2024-06-28,2024-07-10
2817,11553,Motor,9219.67,Approved,40.0,West,2024-06-20,2024-07-30
2818,18857,Property,50463.72,Approved,43.0,East,2024-05-22,2024-07-04
2819,12469,Motor,152674.59,Rejected,24.0,East,2024-11-12,2024-12-06
2820,11474,Health,119291.55,Approved,21.0,South,2024-08-31,2024-09-21
2821,16477,Motor,157633.46,Approved,21.0,West,2024-08-19,2024-09-09
2822,10337,Motor,150499.35,Approved,12.0,East,2024-06-20,2024-07-02
2823,16991,Motor,14867.27,Pending,,North,2024-10-03,
2824,18460,Property,179039.73,Approved,14.0,West,2024-03-17,2024-03-31
2825,11087,Motor,49271.21,Approved,14.0,South,2024-10-29,2024-11-12
2826,11293,Health,112911.53,Approved,42.0,South,2024-11-26,2025-01-07
2827,18848,Motor,130636.19,Approved,16.0,South,2024-02-18,2024-03-05
2828,15964,Motor,37882.5,Approved,32.0,North,2024-09-04,2024-10-06
2829,12828,Motor,195365.1,Approved,24.0,East,2024-10-09,2024-11-02
2830,16472,Health,100190.41,Rejected,23.0,North,2024-10-13,2024-11-05
2831,13973,Motor,16240.33,Rejected,17.0,West,2024-02-01,2024-02-18
2832,16661,Motor,187766.1,Approved,43.0,South,2024-06-06,2024-07-19
2833,14957,Motor,119322.23,Approved,30.0,North,2024-01-18,2024-02-17
2834,16564,Motor,141342.67,Approved,21.0,North,2024-03-03,2024-03-24
2835,11336,Property,107409.28,Approved,29.0,East,2024-05-07,2024-06-05
2836,11667,Property,167773.9,Rejected,28.0,East,2024-01-16,2024-02-13
2837,11825,Motor,11461.03,Approved,30.0,South,2024-06-11,2024-07-11
2838,11212,Health,57333.78,Approved,6.0,North,2024-09-07,2024-09-13
2839,12768,Property,96581.43,Approved,43.0,North,2024-05-16,2024-06-28
2840,15776,Motor,19937.71,Rejected,39.0,East,2024-11-13,2024-12-22
2841,10444,Travel,142651.8,Approved,39.0,North,2024-10-21,2024-11-29
2842,19589,Property,81764.37,Approved,3.0,North,2024-06-27,2024-06-30
2843,14381,Motor,58170.26,Approved,21.0,North,2024-08-16,2024-09-06
2844,13676,Motor,5658.88,Rejected,44.0,East,2024-06-28,2024-08-11
2845,12310,Property,145366.91,Pending,,South,2024-03-12,
2846,14040,Health,167592.82,Approved,27.0,West,2024-11-13,2024-12-10
2847,17085,Motor,82032.9,Approved,36.0,South,2024-03-23,2024-04-28
2848,11827,Motor,115022.51,Pending,,West,2024-05-15,
2849,16285,Motor,49398.89,Approved,29.0,North,2024-08-05,2024-09-03
2850,13219,Health,126328.54,Approved,42.0,South,2024-04-18,2024-05-30
2851,15559,Health,7366.8,Approved,16.0,West,2024-04-28,2024-05-14
2852,16771,Property,100285.56,Approved,9.0,East,2024-01-18,2024-01-27
2853,14688,Motor,130620.07,Approved,12.0,East,2024-11-27,2024-12-09
2854,14511,Health,184047.4,Rejected,30.0,South,2024-06-02,2024-07-02
2855,12072,Health,79360.48,Approved,6.0,South,2024-01-11,2024-01-17
2856,16770,Motor,154212.09,Approved,8.0,North,2024-05-17,2024-05-25
2857,16328,Motor,121548.97,Rejected,19.0,South,2024-03-02,2024-03-21
2858,12330,Property,185767.36,Approved,29.0,North,2024-03-11,2024-04-09
2859,10685,Travel,82683.65,Approved,13.0,North,2024-03-01,2024-03-14
2860,14958,Motor,67223.59,Approved,13.0,East,2024-05-11,2024-05-24
2861,10684,Health,177992.69,Rejected,37.0,East,2024-03-01,2024-04-07
2862,18532,Motor,14602.66,Rejected,30.0,West,2024-12-23,2025-01-22
2863,10733,Health,31595.15,Pending,,East,2024-09-25,
2864,11496,Health,21068.86,Rejected,7.0,East,2024-01-12,2024-01-19
2865,19323,Health,169406.44,Approved,22.0,South,2024-02-04,2024-02-26
2866,15450,Property,7068.45,Approved,11.0,East,2024-02-20,2024-03-02
2867,14635,Health,173023.15,Rejected,33.0,West,2024-02-12,2024-03-16
2868,11732,Motor,92997.22,Approved,34.0,South,2024-08-15,2024-09-18
2869,16527,Health,5784.93,Approved,18.0,West,2024-04-20,2024-05-08
2870,16725,Motor,83320.81,Approved,4.0,East,2024-11-17,2024-11-21
2871,16303,Motor,41426.16,Approved,44.0,West,2024-01-15,2024-02-28
2872,18031,Motor,126758.1,Pending,,South,2024-06-25,
2873,11419,Motor,137474.96,Approved,11.0,North,2024-06-10,2024-06-21
2874,14710,Health,100067.88,Approved,42.0,West,2024-02-08,2024-03-21
2875,18679,Motor,12901.31,Pending,,West,2024-01-26,
2876,11441,Health,132945.12,Approved,44.0,South,2024-04-21,2024-06-04
2877,12390,Health,169197.56,Approved,9.0,South,2024-02-20,2024-02-29
2878,11384,Motor,145463.23,Approved,35.0,West,2024-04-07,2024-05-12
2879,12156,Travel,166841.79,Rejected,38.0,East,2024-06-18,2024-07-26
2880,14396,Motor,44099.36,Rejected,42.0,West,2024-02-25,2024-04-07
2881,11391,Motor,178333.15,Rejected,34.0,South,2024-08-08,2024-09-11
2882,17422,Health,67827.72,Rejected,11.0,North,2024-11-20,2024-12-01
2883,15435,Motor,7613.94,Approved,41.0,North,2024-05-25,2024-07-05
2884,14800,Motor,169461.37,Rejected,19.0,East,2024-09-16,2024-10-05
2885,13142,Health,188655.15,Rejected,26.0,West,2024-05-08,2024-06-03
2886,10268,Health,132833.85,Approved,43.0,North,2024-02-19,2024-04-02
2887,13917,Motor,50130.14,Approved,42.0,West,2024-12-05,2025-01-16
2888,19716,Property,54090.17,Pending,,South,2024-11-21,
2889,18669,Health,95985.61,Rejected,3.0,North,2024-01-20,2024-01-23
2890,14271,Travel,180077.06,Rejected,20.0,East,2024-06-22,2024-07-12
2891,10238,Motor,34171.54,Rejected,11.0,South,2024-10-09,2024-10-20
2892,18801,Health,166064.87,Approved,4.0,East,2024-01-26,2024-01-30
2893,17002,Travel,61804.05,Approved,20.0,South,2024-06-08,2024-06-28
2894,17768,Health,162674.3,Approved,27.0,North,2024-01-10,2024-02-06
2895,15883,Health,184452.88,Approved,26.0,East,2024-03-22,2024-04-17
2896,15785,Motor,88361.31,Rejected,18.0,East,2024-09-12,2024-09-30
2897,15093,Motor,76184.88,Approved,11.0,South,2024-04-14,2024-04-25
2898,16438,Motor,161433.16,Approved,12.0,East,2024-05-19,2024-05-31
2899,16174,Motor,108249.16,Approved,12.0,South,2024-07-20,2024-08-01
2900,19346,Travel,138467.56,Approved,13.0,South,2024-12-09,2024-12-22
2901,19943,Motor,126451.7,Approved,41.0,South,2024-01-24,2024-03-05
2902,15445,Property,34813.32,Approved,9.0,South,2024-02-15,2024-02-24
2903,13338,Property,169734.12,Approved,25.0,North,2024-08-04,2024-08-29
2904,12333,Motor,43176.15,Approved,15.0,South,2024-02-24,2024-03-10
2905,14386,Motor,186795.02,Pending,,West,2024-03-18,
2906,14581,Travel,53861.4,Approved,37.0,East,2024-06-07,2024-07-14
2907,16698,Property,148106.79,Approved,18.0,West,2024-12-09,2024-12-27
2908,18359,Motor,60507.8,Approved,6.0,North,2024-09-28,2024-10-04
2909,13542,Motor,66968.15,Approved,4.0,West,2024-05-27,2024-05-31
2910,15886,Health,65450.36,Approved,10.0,East,2024-02-07,2024-02-17
2911,18054,Health,150838.99,Rejected,21.0,West,2024-04-20,2024-05-11
2912,16914,Motor,113578.95,Rejected,21.0,North,2024-01-15,2024-02-05
2913,17513,Health,177175.73,Approved,20.0,South,2024-03-18,2024-04-07
2914,18269,Motor,64937.68,Approved,22.0,West,2024-03-16,2024-04-07
2915,11108,Motor,139938.54,Pending,,North,2024-11-23,
2916,19083,Motor,151824.98,Rejected,34.0,North,2024-10-01,2024-11-04
2917,14756,Motor,34539.01,Approved,6.0,East,2024-07-15,2024-07-21
2918,11224,Motor,83114.92,Approved,25.0,East,2024-08-06,2024-08-31
2919,17528,Motor,99149.41,Approved,16.0,West,2024-03-03,2024-03-19
2920,18756,Motor,74359.04,Approved,27.0,South,2024-12-26,2025-01-22
2921,12859,Motor,67811.96,Approved,26.0,North,2024-02-01,2024-02-27
2922,18493,Motor,138851.88,Approved,29.0,West,2024-08-20,2024-09-18
2923,18300,Property,47093.95,Approved,34.0,North,2024-04-19,2024-05-23
2924,12412,Motor,143331.2,Approved,19.0,North,2024-06-13,2024-07-02
2925,12647,Motor,187333.62,Rejected,19.0,South,2024-07-12,2024-07-31
2926,13338,Health,115213.52,Rejected,39.0,South,2024-01-07,2024-02-15
2927,15804,Property,124229.68,Approved,34.0,West,2024-05-18,2024-06-21
2928,17231,Motor,18441.88,Rejected,28.0,South,2024-12-08,2025-01-05
2929,14523,Health,173573.0,Approved,16.0,South,2024-10-13,2024-10-29
2930,13813,Health,60662.32,Rejected,14.0,West,2024-10-27,2024-11-10
2931,13645,Health,124934.98,Approved,35.0,South,2024-02-25,2024-03-31
2932,13417,Motor,195926.87,Approved,5.0,East,2024-06-08,2024-06-13
2933,10011,Health,121123.01,Approved,36.0,North,2024-05-28,2024-07-03
2934,16609,Motor,146318.35,Approved,20.0,North,2024-10-13,2024-11-02
2935,13145,Health,91837.33,Pending,,North,2024-09-13,
2936,10874,Health,16771.34,Approved,26.0,North,2024-05-18,2024-06-13
2937,17303,Motor,160531.87,Approved,41.0,West,2024-12-14,2025-01-24
2938,10883,Travel,11824.77,Approved,13.0,North,2024-11-19,2024-12-02
2939,14650,Motor,141628.28,Approved,13.0,North,2024-10-18,2024-10-31
2940,17710,Travel,9469.71,Approved,43.0,North,2024-11-30,2025-01-12
2941,16797,Motor,173149.52,Approved,26.0,North,2024-07-05,2024-07-31
2942,15439,Motor,35739.03,Rejected,34.0,East,2024-11-18,2024-12-22
2943,17008,Motor,105282.94,Rejected,38.0,North,2024-07-02,2024-08-09
2944,19771,Property,121444.39,Pending,,East,2024-11-02,
2945,18544,Motor,94221.35,Approved,44.0,West,2024-09-18,2024-11-01
2946,18162,Motor,71448.88,Rejected,10.0,South,2024-11-05,2024-11-15
2947,19698,Motor,96223.79,Approved,15.0,North,2024-12-09,2024-12-24
2948,13487,Health,65726.07,Approved,4.0,South,2024-05-24,2024-05-28
2949,17537,Health,90433.86,Approved,6.0,South,2024-09-17,2024-09-23
2950,12390,Motor,74988.03,Pending,,West,2024-01-02,
2951,14030,Motor,115409.94,Rejected,42.0,South,2024-11-09,2024-12-21
2952,17492,Motor,51395.21,Pending,,East,2024-01-12,
2953,13438,Motor,197788.03,Rejected,39.0,South,2024-09-17,2024-10-26
2954,12383,Motor,102669.64,Pending,,South,2024-12-27,
2955,13367,Health,42861.61,Rejected,40.0,South,2024-06-17,2024-07-27
2956,16167,Motor,98028.02,Approved,17.0,North,2024-05-27,2024-06-13
2957,11465,Motor,173950.95,Approved,41.0,North,2024-07-18,2024-08-28
2958,12151,Motor,9252.32,Approved,24.0,East,2024-11-07,2024-12-01
2959,13483,Property,137513.05,Approved,30.0,East,2024-03-10,2024-04-09
2960,10573,Property,111853.72,Approved,11.0,North,2024-11-07,2024-11-18
2961,10774,Travel,38063.81,Approved,6.0,East,2024-02-23,2024-02-29
2962,17030,Motor,164407.91,Approved,12.0,North,2024-09-15,2024-09-27
2963,14338,Motor,76932.5,Pending,,West,2024-12-16,
2964,18021,Motor,62291.4,Pending,,South,2024-01-28,
2965,13930,Motor,166484.41,Approved,35.0,South,2024-12-28,2025-02-01
2966,14960,Health,129512.38,Approved,15.0,East,2024-04-29,2024-05-14
2967,12220,Health,180160.52,Approved,42.0,North,2024-05-12,2024-06-23
2968,11439,Travel,127827.32,Approved,43.0,North,2024-03-30,2024-05-12
2969,16246,Travel,149459.44,Rejected,11.0,East,2024-01-16,2024-01-27
2970,17424,Motor,168106.95,Approved,43.0,North,2024-10-13,2024-11-25
2971,18905,Health,15674.23,Approved,12.0,West,2024-10-10,2024-10-22
2972,16700,Motor,156329.55,Rejected,12.0,South,2024-08-17,2024-08-29
2973,18767,Motor,124672.76,Rejected,36.0,East,2024-05-16,2024-06-21
2974,16339,Health,18554.02,Approved,20.0,East,2024-10-21,2024-11-10
2975,15084,Motor,104172.69,Rejected,25.0,North,2024-08-14,2024-09-08
2976,15510,Motor,21079.33,Approved,2.0,East,2024-01-27,2024-01-29
2977,10069,Motor,148509.7,Approved,13.0,West,2024-11-27,2024-12-10
2978,19109,Health,111567.83,Approved,15.0,North,2024-04-26,2024-05-11
2979,18934,Health,190946.84,Approved,4.0,North,2024-03-29,2024-04-02
2980,16728,Motor,40711.4,Approved,33.0,North,2024-04-16,2024-05-19
2981,14150,Travel,123176.52,Approved,17.0,North,2024-08-08,2024-08-25
2982,12533,Motor,46258.52,Approved,39.0,West,2024-08-10,2024-09-18
2983,17410,Motor,124742.67,Rejected,11.0,North,2024-05-01,2024-05-12
2984,19568,Health,145916.69,Approved,18.0,East,2024-12-19,2025-01-06
2985,18601,Health,145849.34,Approved,41.0,West,2024-02-02,2024-03-14
2986,13007,Property,163939.43,Rejected,5.0,South,2024-03-31,2024-04-05
2987,18143,Motor,171442.29,Approved,16.0,South,2024-07-02,2024-07-18
